samosa_id,order_id,samosa_name_id,quantity,order_date,order_time,order_day,unit_price,total_price,serving_size,samosa_category,samosa_ingredients,samosa_name
716,281,piz_sam_f,3,2023-01-24,16:08:00,Tuesday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
717,281,onion_p_s,3,2023-01-24,16:08:00,Tuesday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
718,282,chow_sam_j,2,2023-01-24,17:39:00,Tuesday,3.8,7.6,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
719,282,chow_sam_j,1,2023-01-24,17:39:00,Tuesday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
720,283,onion_p_s,1,2023-01-24,19:24:00,Tuesday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
721,284,punjabi_f,2,2023-01-24,20:23:00,Tuesday,9.62,19.24,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
722,284,onion_p_j,3,2023-01-24,20:23:00,Tuesday,2.85,8.55,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
723,285,chow_sam_j,2,2023-01-25,10:00:00,Wednesday,3.8,7.6,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
724,286,chow_sam_j,1,2023-01-25,10:26:00,Wednesday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
725,287,chs_corn_f,1,2023-01-25,10:31:00,Wednesday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
726,287,ckn_keema_s,3,2023-01-25,10:31:00,Wednesday,3.0,9.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
727,288,chs_corn_s,1,2023-01-25,11:04:00,Wednesday,2.25,2.25,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
728,288,ckn_keema_j,1,2023-01-25,11:04:00,Wednesday,5.7,5.7,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
729,288,punjabi_f,1,2023-01-25,11:04:00,Wednesday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
730,289,chs_corn_s,1,2023-01-25,12:28:00,Wednesday,2.25,2.25,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
731,289,pan_tik_f,2,2023-01-25,12:28:00,Wednesday,13.75,27.5,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
732,289,pan_tik_j,2,2023-01-25,12:28:00,Wednesday,4.75,9.5,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
733,289,piz_sam_j,2,2023-01-25,12:28:00,Wednesday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
734,290,mut_keema_s,1,2023-01-25,12:53:00,Wednesday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
735,290,mut_keema_f,3,2023-01-25,12:53:00,Wednesday,19.25,57.75,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
736,291,mut_keema_j,1,2023-01-25,14:52:00,Wednesday,6.65,6.65,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
737,291,choc_lav_s,3,2023-01-25,14:52:00,Wednesday,2.5,7.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
738,291,but_ckn_j,2,2023-01-25,14:52:00,Wednesday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
739,291,piz_sam_f,3,2023-01-25,14:52:00,Wednesday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
740,292,pan_tik_f,2,2023-01-25,16:00:00,Wednesday,13.75,27.5,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
741,292,ckn_keema_f,1,2023-01-25,16:00:00,Wednesday,16.5,16.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
742,292,punjabi_f,3,2023-01-25,16:00:00,Wednesday,9.62,28.86,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
743,293,choc_lav_s,2,2023-01-25,16:37:00,Wednesday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
744,293,choc_lav_j,1,2023-01-25,16:37:00,Wednesday,4.75,4.75,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
745,293,punjabi_s,2,2023-01-25,16:37:00,Wednesday,1.75,3.5,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
746,294,cls_aloo_s,2,2023-01-25,17:25:00,Wednesday,1.5,3.0,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
747,294,piz_sam_j,1,2023-01-25,17:25:00,Wednesday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
748,294,app_pie_j,2,2023-01-25,17:25:00,Wednesday,5.22,10.44,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
749,294,chow_sam_s,3,2023-01-25,17:25:00,Wednesday,2.0,6.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
750,295,piz_sam_j,1,2023-01-25,18:41:00,Wednesday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
751,295,app_pie_j,2,2023-01-25,18:41:00,Wednesday,5.22,10.44,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
752,295,mut_keema_f,3,2023-01-25,18:41:00,Wednesday,19.25,57.75,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
753,296,app_pie_f,3,2023-01-25,20:15:00,Wednesday,15.12,45.36,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
754,296,onion_p_f,1,2023-01-25,20:15:00,Wednesday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
755,296,ckn_keema_j,2,2023-01-25,20:15:00,Wednesday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
756,297,mut_keema_j,1,2023-01-25,21:43:00,Wednesday,6.65,6.65,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
757,297,ckn_keema_s,1,2023-01-25,21:43:00,Wednesday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
758,298,punjabi_j,3,2023-01-26,10:00:00,Thursday,3.32,9.96,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
759,299,but_ckn_s,3,2023-01-26,11:40:00,Thursday,3.25,9.75,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
760,299,onion_p_f,3,2023-01-26,11:40:00,Thursday,8.25,24.75,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
761,299,piz_sam_f,2,2023-01-26,11:40:00,Thursday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
762,300,choc_lav_f,2,2023-01-26,13:31:00,Thursday,13.75,27.5,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
763,300,app_pie_j,1,2023-01-26,13:31:00,Thursday,5.22,5.22,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
764,300,chow_sam_j,3,2023-01-26,13:31:00,Thursday,3.8,11.4,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
765,300,but_ckn_j,1,2023-01-26,13:31:00,Thursday,6.17,6.17,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
766,301,cls_aloo_j,3,2023-01-26,14:08:00,Thursday,2.85,8.55,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
767,301,mut_keema_s,1,2023-01-26,14:08:00,Thursday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
768,301,cls_aloo_s,3,2023-01-26,14:08:00,Thursday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
769,302,chs_corn_j,1,2023-01-26,15:40:00,Thursday,4.27,4.27,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
770,302,piz_sam_f,3,2023-01-26,15:40:00,Thursday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
771,302,piz_sam_j,3,2023-01-26,15:40:00,Thursday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
772,303,pan_tik_j,1,2023-01-26,16:00:00,Thursday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
773,303,choc_lav_s,2,2023-01-26,16:00:00,Thursday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
774,304,chs_corn_j,1,2023-01-26,17:00:00,Thursday,4.27,4.27,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
775,304,chs_corn_s,3,2023-01-26,17:00:00,Thursday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
776,304,punjabi_f,1,2023-01-26,17:00:00,Thursday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
777,305,piz_sam_f,2,2023-01-26,18:25:00,Thursday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
778,305,ckn_keema_s,3,2023-01-26,18:25:00,Thursday,3.0,9.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
779,305,punjabi_j,2,2023-01-26,18:25:00,Thursday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
780,306,ckn_keema_s,1,2023-01-26,18:49:00,Thursday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
781,306,chs_corn_f,1,2023-01-26,18:49:00,Thursday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
782,306,pan_tik_s,2,2023-01-26,18:49:00,Thursday,2.5,5.0,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
783,306,mut_keema_f,1,2023-01-26,18:49:00,Thursday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
784,307,choc_lav_j,1,2023-01-26,18:55:00,Thursday,4.75,4.75,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
785,308,piz_sam_s,2,2023-01-26,20:54:00,Thursday,2.5,5.0,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
786,308,piz_sam_f,2,2023-01-26,20:54:00,Thursday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
787,309,chs_corn_f,2,2023-01-27,10:00:00,Friday,12.38,24.76,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
788,310,piz_sam_s,1,2023-01-27,11:49:00,Friday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
789,310,pan_tik_f,2,2023-01-27,11:49:00,Friday,13.75,27.5,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
790,310,mut_keema_f,3,2023-01-27,11:49:00,Friday,19.25,57.75,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
791,310,pan_tik_j,1,2023-01-27,11:49:00,Friday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
792,311,chow_sam_s,1,2023-01-27,13:12:00,Friday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
793,311,mut_keema_f,3,2023-01-27,13:12:00,Friday,19.25,57.75,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
794,311,app_pie_s,1,2023-01-27,13:12:00,Friday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
795,312,mut_keema_f,1,2023-01-27,15:07:00,Friday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
796,313,chow_sam_j,2,2023-01-27,15:31:00,Friday,3.8,7.6,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
797,313,choc_lav_s,1,2023-01-27,15:31:00,Friday,2.5,2.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
798,314,onion_p_s,1,2023-01-27,15:53:00,Friday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
799,314,chow_sam_f,2,2023-01-27,15:53:00,Friday,11.0,22.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
800,314,ckn_keema_j,3,2023-01-27,15:53:00,Friday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
801,314,ckn_keema_j,1,2023-01-27,15:53:00,Friday,5.7,5.7,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
802,315,mut_keema_j,2,2023-01-27,16:44:00,Friday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
803,315,but_ckn_j,2,2023-01-27,16:44:00,Friday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
804,315,pan_tik_s,3,2023-01-27,16:44:00,Friday,2.5,7.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
805,316,chs_corn_f,1,2023-01-27,17:47:00,Friday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
806,317,chs_corn_s,2,2023-01-27,18:24:00,Friday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
807,317,onion_p_j,2,2023-01-27,18:24:00,Friday,2.85,5.7,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
808,317,choc_lav_s,2,2023-01-27,18:24:00,Friday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
809,317,app_pie_s,1,2023-01-27,18:24:00,Friday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
810,318,but_ckn_j,2,2023-01-27,19:45:00,Friday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
811,319,onion_p_s,3,2023-01-27,20:05:00,Friday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
812,319,chs_corn_s,3,2023-01-27,20:05:00,Friday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
813,320,chs_corn_s,3,2023-01-27,21:12:00,Friday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
814,321,but_ckn_f,1,2023-01-27,21:48:00,Friday,17.88,17.88,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
815,321,app_pie_f,2,2023-01-27,21:48:00,Friday,15.12,30.24,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
816,322,punjabi_s,2,2023-01-28,10:00:00,Saturday,1.75,3.5,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
817,322,ckn_keema_j,3,2023-01-28,10:00:00,Saturday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
818,322,app_pie_f,2,2023-01-28,10:00:00,Saturday,15.12,30.24,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
819,323,piz_sam_f,1,2023-01-28,11:23:00,Saturday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
820,323,piz_sam_f,1,2023-01-28,11:23:00,Saturday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
821,323,but_ckn_j,3,2023-01-28,11:23:00,Saturday,6.17,18.51,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
822,323,ckn_keema_f,1,2023-01-28,11:23:00,Saturday,16.5,16.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
823,324,piz_sam_j,2,2023-01-28,12:00:00,Saturday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
824,325,but_ckn_s,3,2023-01-28,12:16:00,Saturday,3.25,9.75,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
825,325,but_ckn_f,2,2023-01-28,12:16:00,Saturday,17.88,35.76,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
826,325,chs_corn_f,1,2023-01-28,12:16:00,Saturday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
827,325,but_ckn_j,1,2023-01-28,12:16:00,Saturday,6.17,6.17,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
828,326,mut_keema_f,2,2023-01-28,13:06:00,Saturday,19.25,38.5,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
829,326,but_ckn_f,1,2023-01-28,13:06:00,Saturday,17.88,17.88,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
830,326,mut_keema_f,2,2023-01-28,13:06:00,Saturday,19.25,38.5,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
831,327,chow_sam_s,1,2023-01-28,13:33:00,Saturday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
832,327,piz_sam_j,3,2023-01-28,13:33:00,Saturday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
833,327,pan_tik_f,2,2023-01-28,13:33:00,Saturday,13.75,27.5,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
834,328,chow_sam_j,3,2023-01-28,15:01:00,Saturday,3.8,11.4,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
835,328,punjabi_j,2,2023-01-28,15:01:00,Saturday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
836,328,but_ckn_s,2,2023-01-28,15:01:00,Saturday,3.25,6.5,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
837,329,cls_aloo_f,2,2023-01-28,15:25:00,Saturday,8.25,16.5,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
838,330,chow_sam_s,1,2023-01-28,16:06:00,Saturday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
839,330,chs_corn_s,2,2023-01-28,16:06:00,Saturday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
840,331,punjabi_j,2,2023-01-28,16:18:00,Saturday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
841,331,pan_tik_s,3,2023-01-28,16:18:00,Saturday,2.5,7.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
842,332,chow_sam_f,2,2023-01-28,16:48:00,Saturday,11.0,22.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
843,332,app_pie_s,3,2023-01-28,16:48:00,Saturday,2.75,8.25,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
844,332,chs_corn_s,1,2023-01-28,16:48:00,Saturday,2.25,2.25,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
845,333,ckn_keema_j,2,2023-01-28,17:31:00,Saturday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
846,334,pan_tik_s,2,2023-01-28,18:26:00,Saturday,2.5,5.0,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
847,334,punjabi_j,3,2023-01-28,18:26:00,Saturday,3.32,9.96,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
848,334,pan_tik_f,1,2023-01-28,18:26:00,Saturday,13.75,13.75,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
849,334,choc_lav_j,2,2023-01-28,18:26:00,Saturday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
850,335,ckn_keema_j,3,2023-01-28,19:01:00,Saturday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
851,335,pan_tik_j,2,2023-01-28,19:01:00,Saturday,4.75,9.5,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
852,335,mut_keema_s,1,2023-01-28,19:01:00,Saturday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
853,335,cls_aloo_s,3,2023-01-28,19:01:00,Saturday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
854,336,but_ckn_s,2,2023-01-28,19:34:00,Saturday,3.25,6.5,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
855,337,onion_p_s,3,2023-01-28,21:00:00,Saturday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
856,337,pan_tik_f,3,2023-01-28,21:00:00,Saturday,13.75,41.25,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
857,337,cls_aloo_f,3,2023-01-28,21:00:00,Saturday,8.25,24.75,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
858,338,choc_lav_f,1,2023-01-29,10:00:00,Sunday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
859,338,chow_sam_j,3,2023-01-29,10:00:00,Sunday,3.8,11.4,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
860,339,chow_sam_s,3,2023-01-29,11:52:00,Sunday,2.0,6.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
861,339,app_pie_s,1,2023-01-29,11:52:00,Sunday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
862,340,but_ckn_j,1,2023-01-29,12:32:00,Sunday,6.17,6.17,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
863,340,chs_corn_f,2,2023-01-29,12:32:00,Sunday,12.38,24.76,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
864,340,choc_lav_f,1,2023-01-29,12:32:00,Sunday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
865,341,piz_sam_j,2,2023-01-29,12:49:00,Sunday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
866,341,punjabi_f,2,2023-01-29,12:49:00,Sunday,9.62,19.24,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
867,341,but_ckn_f,2,2023-01-29,12:49:00,Sunday,17.88,35.76,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
868,341,punjabi_j,2,2023-01-29,12:49:00,Sunday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
869,342,punjabi_s,1,2023-01-29,14:04:00,Sunday,1.75,1.75,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
870,342,ckn_keema_j,3,2023-01-29,14:04:00,Sunday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
871,342,pan_tik_f,2,2023-01-29,14:04:00,Sunday,13.75,27.5,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
